Tenure,Complain,Complaint_to_Order_Ratio,DaySinceLastOrder,CashbackAmount,NumberOfDeviceRegistered,SatisfactionScore,Engagement_Score,CityTier,Average_Cashback_Per_Order,WarehouseToHome,Churn
16.0,0.0,0.0,3.0,178.0,4.0,3.0,7.0,1.0,59.333333333333336,28.0,0
12.0,0.0,0.0,1.0,191.0,4.0,3.0,7.0,1.0,63.666666666666664,9.0,0
12.0,0.0,0.0,8.0,188.0,4.0,2.0,7.0,1.0,62.666666666666664,36.0,0
1.0,0.0,0.0,1.0,168.0,5.0,5.0,8.0,1.0,42.0,7.0,0
23.0,1.0,0.3333333333333333,8.0,193.0,4.0,2.0,8.0,1.0,64.33333333333333,25.0,0
8.0,1.0,0.25,1.0,163.0,4.0,3.0,7.0,1.0,40.75,17.0,0
14.0,1.0,0.2,8.0,152.0,4.0,2.0,7.0,1.0,30.4,26.0,0
2.0,1.0,0.3333333333333333,1.0,192.0,4.0,5.0,8.0,1.0,64.0,36.0,1
1.0,0.0,0.0,10.0,201.0,4.0,2.0,7.0,3.0,67.0,34.0,1
1.0,1.0,0.25,3.0,148.0,3.0,4.0,6.0,1.0,37.0,12.0,0
10.0,0.0,0.0,8.0,147.0,4.0,2.0,8.0,1.0,49.0,25.0,0
14.0,0.0,0.0,3.0,174.0,5.0,2.0,9.0,1.0,58.0,16.0,0
20.0,0.0,0.0,3.0,219.0,4.0,5.0,8.0,1.0,73.0,7.0,0
1.0,0.0,0.0,3.0,229.0,6.0,2.0,9.0,3.0,20.818181818181817,11.0,1
4.0,0.0,0.0,3.0,210.0,5.0,3.0,8.0,1.0,30.0,7.0,0
1.0,0.0,0.0,3.0,225.0,4.0,3.0,7.0,3.0,75.0,27.0,0
25.0,0.0,0.0,8.0,250.0,5.0,4.0,8.0,1.0,83.33333333333333,15.0,0
1.0,1.0,0.3333333333333333,5.0,152.0,4.0,5.0,7.0,1.0,50.666666666666664,10.0,1
15.0,1.0,0.3333333333333333,1.0,261.0,4.0,2.0,8.0,3.0,87.0,13.0,0
1.0,0.0,0.0,2.0,192.0,5.0,5.0,8.0,3.0,64.0,33.0,1
1.0,0.0,0.0,6.0,146.0,4.0,3.0,7.0,1.0,48.666666666666664,7.0,1
19.0,0.0,0.0,3.0,214.0,5.0,2.0,8.0,3.0,15.285714285714286,13.0,0
28.0,0.0,0.0,6.0,184.0,4.0,5.0,7.0,3.0,61.333333333333336,10.0,0
10.0,0.0,0.0,8.0,184.0,4.0,4.0,8.0,1.0,36.8,12.0,0
7.0,0.0,0.0,2.0,151.0,5.0,4.0,8.0,1.0,50.333333333333336,11.0,0
11.0,1.0,0.3333333333333333,8.0,247.0,4.0,2.0,7.0,1.0,82.33333333333333,18.0,0
12.0,0.0,0.0,3.0,231.0,4.0,3.0,8.0,3.0,33.0,10.0,0
5.0,0.0,0.0,5.0,168.0,6.0,3.0,9.0,1.0,56.0,7.0,0
31.0,0.0,0.0,1.0,147.0,5.0,2.0,9.0,1.0,49.0,10.0,0
11.0,0.0,0.0,9.0,25.0,4.0,2.0,7.0,3.0,3.5714285714285716,11.0,0
3.0,0.0,0.0,2.0,204.0,4.0,2.0,7.0,3.0,34.0,7.0,0
9.0,0.0,0.0,3.0,213.0,4.0,3.0,8.0,3.0,71.0,7.0,0
1.0,1.0,0.3333333333333333,2.0,149.0,5.0,2.0,8.0,1.0,49.666666666666664,25.0,1
26.0,0.0,0.0,3.0,157.0,5.0,2.0,8.0,1.0,39.25,9.0,0
16.0,0.0,0.0,16.0,317.0,4.0,2.0,7.0,1.0,24.384615384615383,11.0,0
31.0,0.0,0.0,3.0,148.0,4.0,3.0,7.0,2.0,37.0,13.0,0
24.0,0.0,0.0,7.0,320.0,4.0,2.0,8.0,3.0,106.66666666666667,7.0,0
1.0,1.0,0.3333333333333333,5.0,149.0,4.0,2.0,7.0,1.0,49.666666666666664,21.0,1
17.0,1.0,0.3333333333333333,10.0,286.0,4.0,2.0,8.0,3.0,95.33333333333333,23.0,0
1.0,0.0,0.0,8.0,152.0,4.0,5.0,7.0,1.0,50.666666666666664,9.0,1
26.0,1.0,0.058823529411764705,13.0,316.0,5.0,3.0,9.0,3.0,18.58823529411765,9.0,0
6.0,0.0,0.0,3.0,164.0,4.0,4.0,7.0,3.0,54.666666666666664,11.0,0
1.0,1.0,0.3333333333333333,3.0,162.0,5.0,3.0,9.0,1.0,54.0,7.0,1
13.0,0.0,0.0,3.0,147.0,4.0,3.0,8.0,1.0,49.0,7.0,0
6.0,0.0,0.0,3.0,170.0,4.0,2.0,8.0,3.0,42.5,33.0,0
15.0,0.0,0.0,1.0,156.0,4.0,5.0,7.0,1.0,52.0,26.0,0
14.0,0.0,0.0,8.0,158.0,4.0,2.0,8.0,1.0,26.333333333333332,31.0,0
19.0,0.0,0.0,8.0,317.0,3.0,2.0,7.0,1.0,105.66666666666667,7.0,0
5.0,0.0,0.0,3.0,262.0,4.0,3.0,8.0,1.0,65.5,10.0,0
7.0,0.0,0.0,3.0,154.0,5.0,2.0,9.0,1.0,51.333333333333336,12.0,0
8.0,0.0,0.0,10.0,185.0,5.0,5.0,8.0,1.0,26.428571428571427,9.0,0
11.0,0.0,0.0,3.0,164.0,5.0,5.0,8.0,1.0,54.666666666666664,7.0,0
19.0,0.0,0.0,3.0,189.0,3.0,3.0,7.0,1.0,63.0,14.0,0
1.0,0.0,0.0,3.0,225.0,4.0,3.0,8.0,1.0,75.0,17.0,1
13.0,0.0,0.0,9.0,234.0,4.0,3.0,8.0,1.0,78.0,9.0,0
3.0,0.0,0.0,6.0,148.0,4.0,2.0,7.0,1.0,49.333333333333336,22.0,0
16.0,1.0,0.3333333333333333,3.0,190.0,3.0,5.0,6.0,1.0,63.333333333333336,24.0,0
3.0,0.0,0.0,3.0,194.0,4.0,2.0,7.0,3.0,64.66666666666667,27.0,0
1.0,0.0,0.0,3.0,174.0,4.0,3.0,8.0,1.0,58.0,7.0,0
16.0,1.0,0.1111111111111111,9.0,151.0,5.0,5.0,8.0,1.0,16.77777777777778,9.0,0
14.0,0.0,0.0,10.0,319.0,4.0,3.0,7.0,1.0,63.8,9.0,0
25.0,0.0,0.0,1.0,152.0,4.0,2.0,8.0,1.0,50.666666666666664,7.0,0
1.0,0.0,0.0,5.0,160.0,5.0,4.0,9.0,1.0,53.333333333333336,36.0,1
6.0,0.0,0.0,4.0,153.0,3.0,4.0,7.0,1.0,51.0,14.0,0
12.0,0.0,0.0,6.0,177.0,5.0,2.0,8.0,3.0,19.666666666666668,9.0,0
6.0,0.0,0.0,5.0,147.0,5.0,5.0,8.0,1.0,49.0,9.0,0
20.0,1.0,0.1111111111111111,8.0,294.0,6.0,4.0,10.0,3.0,32.666666666666664,9.0,0
1.0,0.0,0.0,1.0,160.0,4.0,3.0,8.0,1.0,53.333333333333336,9.0,1
3.0,0.0,0.0,1.0,191.0,5.0,4.0,9.0,3.0,63.666666666666664,9.0,0
5.0,0.0,0.0,9.0,181.0,5.0,2.0,9.0,1.0,20.11111111111111,30.0,0
1.0,0.0,0.0,6.0,165.0,3.0,5.0,6.0,1.0,55.0,12.0,0
19.0,1.0,0.3333333333333333,11.0,260.0,4.0,2.0,8.0,1.0,86.66666666666667,27.0,0
10.0,0.0,0.0,12.0,157.0,4.0,2.0,7.0,1.0,13.083333333333334,13.0,0
29.0,1.0,0.16666666666666666,14.0,315.0,4.0,5.0,7.0,1.0,52.5,7.0,0
11.0,1.0,0.3333333333333333,10.0,243.0,4.0,4.0,7.0,1.0,81.0,36.0,1
2.0,0.0,0.0,5.0,146.0,4.0,2.0,8.0,1.0,48.666666666666664,16.0,0
11.0,0.0,0.0,2.0,190.0,4.0,2.0,8.0,3.0,63.333333333333336,13.0,0
1.0,0.0,0.0,1.0,157.0,5.0,3.0,9.0,1.0,52.333333333333336,10.0,0
11.0,1.0,0.3333333333333333,3.0,261.0,4.0,2.0,5.0,1.0,87.0,7.0,0
3.0,0.0,0.0,3.0,245.0,3.0,4.0,7.0,1.0,81.66666666666667,29.0,0
12.0,1.0,0.1111111111111111,8.0,181.0,3.0,5.0,6.0,3.0,20.11111111111111,14.0,0
1.0,0.0,0.0,5.0,189.0,4.0,4.0,7.0,1.0,63.0,7.0,0
24.0,0.0,0.0,7.0,316.0,4.0,4.0,8.0,1.0,105.33333333333333,11.0,0
27.0,1.0,0.3333333333333333,4.0,301.0,4.0,3.0,7.0,1.0,100.33333333333333,10.0,0
16.0,0.0,0.0,7.0,174.0,4.0,3.0,7.0,3.0,13.384615384615385,7.0,0
3.0,0.0,0.0,10.0,171.0,4.0,2.0,7.0,3.0,57.0,9.0,0
29.0,1.0,0.3333333333333333,9.0,179.0,4.0,2.0,7.0,1.0,59.666666666666664,27.0,0
1.0,1.0,0.2,4.0,172.0,4.0,5.0,7.0,1.0,34.4,18.0,0
11.0,0.0,0.0,8.0,146.0,4.0,2.0,7.0,1.0,20.857142857142858,7.0,0
8.0,1.0,0.3333333333333333,1.0,157.0,4.0,3.0,7.0,1.0,52.333333333333336,31.0,1
12.0,0.0,0.0,3.0,182.0,4.0,2.0,7.0,1.0,60.666666666666664,30.0,0
1.0,1.0,0.3333333333333333,3.0,149.0,4.0,4.0,7.0,1.0,49.666666666666664,23.0,1
2.0,0.0,0.0,3.0,158.0,4.0,2.0,8.0,1.0,52.666666666666664,15.0,0
23.0,1.0,0.3333333333333333,3.0,312.0,4.0,5.0,7.0,1.0,104.0,17.0,0
10.0,0.0,0.0,8.0,170.0,4.0,4.0,6.0,1.0,18.88888888888889,10.0,0
5.0,0.0,0.0,3.0,153.0,4.0,4.0,7.0,3.0,38.25,12.0,0
1.0,1.0,0.1111111111111111,5.0,183.0,5.0,2.0,8.0,3.0,20.333333333333332,11.0,1
11.0,1.0,0.3333333333333333,3.0,148.0,4.0,2.0,7.0,1.0,49.333333333333336,16.0,0
16.0,0.0,0.0,9.0,260.0,4.0,4.0,8.0,3.0,86.66666666666667,33.0,0
1.0,0.0,0.0,1.0,139.0,4.0,3.0,7.0,1.0,46.333333333333336,10.0,1
9.0,0.0,0.0,10.0,205.0,4.0,4.0,8.0,3.0,25.625,23.0,0
10.0,0.0,0.0,1.0,162.0,3.0,2.0,6.0,1.0,54.0,25.0,0
25.0,0.0,0.0,3.0,180.0,6.0,4.0,9.0,1.0,60.0,9.0,0
15.0,0.0,0.0,5.0,285.0,4.0,4.0,7.0,3.0,95.0,9.0,0
1.0,0.0,0.0,1.0,137.0,5.0,3.0,9.0,3.0,45.666666666666664,17.0,0
2.0,0.0,0.0,8.0,182.0,3.0,5.0,7.0,1.0,60.666666666666664,23.0,0
5.0,0.0,0.0,8.0,194.0,3.0,2.0,7.0,3.0,21.555555555555557,14.0,0
13.0,0.0,0.0,3.0,221.0,3.0,2.0,6.0,1.0,44.2,7.0,0
10.0,0.0,0.0,9.0,182.0,4.0,4.0,7.0,1.0,60.666666666666664,31.0,0
6.0,0.0,0.0,9.0,180.0,5.0,3.0,9.0,3.0,30.0,14.0,0
12.0,0.0,0.0,2.0,246.0,5.0,4.0,8.0,1.0,82.0,32.0,0
31.0,1.0,0.3333333333333333,3.0,182.0,6.0,3.0,9.0,1.0,60.666666666666664,7.0,0
5.0,1.0,0.3333333333333333,4.0,173.0,4.0,2.0,7.0,1.0,57.666666666666664,12.0,0
5.0,0.0,0.0,1.0,189.0,5.0,5.0,9.0,2.0,63.0,9.0,0
19.0,0.0,0.0,12.0,177.0,4.0,5.0,8.0,1.0,16.09090909090909,14.0,0
5.0,1.0,0.25,3.0,152.0,4.0,2.0,7.0,1.0,38.0,9.0,0
7.0,0.0,0.0,9.0,244.0,4.0,4.0,8.0,1.0,81.33333333333333,12.0,0
13.0,1.0,0.07692307692307693,11.0,296.0,4.0,5.0,7.0,1.0,22.76923076923077,17.0,0
17.0,0.0,0.0,8.0,150.0,4.0,2.0,7.0,1.0,50.0,17.0,0
23.0,1.0,0.3333333333333333,8.0,265.0,5.0,3.0,8.0,1.0,88.33333333333333,7.0,0
16.0,0.0,0.0,8.0,174.0,5.0,4.0,8.0,1.0,19.333333333333332,15.0,1
1.0,1.0,0.3333333333333333,3.0,150.0,4.0,4.0,7.0,1.0,50.0,12.0,0
6.0,1.0,0.07692307692307693,10.0,177.0,5.0,4.0,9.0,3.0,13.615384615384615,15.0,0
1.0,1.0,0.3333333333333333,5.0,170.0,4.0,3.0,8.0,3.0,56.666666666666664,9.0,0
5.0,0.0,0.0,8.0,200.0,4.0,2.0,8.0,3.0,66.66666666666667,14.0,0
6.0,0.0,0.0,8.0,176.0,3.0,2.0,7.0,1.0,58.666666666666664,9.0,0
1.0,1.0,0.25,3.0,160.0,6.0,2.0,9.0,1.0,40.0,9.0,1
4.0,0.0,0.0,10.0,183.0,4.0,2.0,8.0,1.0,61.0,35.0,0
5.0,0.0,0.0,3.0,214.0,5.0,3.0,8.0,1.0,21.4,14.0,0
13.0,0.0,0.0,4.0,318.0,5.0,2.0,8.0,1.0,21.2,6.0,0
3.0,1.0,0.3333333333333333,1.0,177.0,4.0,3.0,7.0,3.0,59.0,10.0,1
7.0,0.0,0.0,2.0,172.0,5.0,2.0,8.0,3.0,57.333333333333336,17.0,0
21.0,0.0,0.0,2.0,308.0,4.0,3.0,7.0,1.0,102.66666666666667,12.0,0
17.0,0.0,0.0,1.0,178.0,5.0,3.0,8.0,1.0,59.333333333333336,17.0,0
1.0,1.0,0.3333333333333333,5.0,188.0,4.0,4.0,8.0,3.0,62.666666666666664,7.0,0
28.0,0.0,0.0,4.0,174.0,4.0,3.0,7.0,1.0,58.0,27.0,0
17.0,0.0,0.0,3.0,225.0,4.0,5.0,7.0,1.0,75.0,14.0,0
19.0,0.0,0.0,9.0,162.0,4.0,2.0,8.0,1.0,14.727272727272727,15.0,0
14.0,1.0,0.3333333333333333,3.0,200.0,6.0,2.0,9.0,3.0,66.66666666666667,7.0,0
1.0,1.0,0.3333333333333333,8.0,146.0,6.0,5.0,10.0,1.0,48.666666666666664,15.0,1
3.0,0.0,0.0,3.0,165.0,5.0,2.0,7.0,1.0,41.25,16.0,0
4.0,0.0,0.0,3.0,186.0,5.0,3.0,7.0,3.0,62.0,12.0,0
1.0,0.0,0.0,8.0,187.0,4.0,4.0,7.0,3.0,62.333333333333336,15.0,0
11.0,0.0,0.0,5.0,188.0,4.0,2.0,8.0,1.0,62.666666666666664,12.0,0
12.0,1.0,0.3333333333333333,10.0,240.0,5.0,2.0,9.0,1.0,80.0,22.0,0
5.0,1.0,0.16666666666666666,11.0,196.0,4.0,2.0,7.0,1.0,32.666666666666664,14.0,0
3.0,1.0,0.3333333333333333,8.0,208.0,5.0,4.0,8.0,3.0,69.33333333333333,17.0,0
9.0,0.0,0.0,14.0,206.0,4.0,4.0,8.0,1.0,68.66666666666667,12.0,0
1.0,0.0,0.0,3.0,154.0,4.0,2.0,7.0,1.0,51.333333333333336,33.0,0
15.0,1.0,0.3333333333333333,3.0,185.0,5.0,4.0,9.0,1.0,61.666666666666664,13.0,0
21.0,0.0,0.0,1.0,155.0,4.0,3.0,7.0,3.0,51.666666666666664,11.0,0
16.0,0.0,0.0,1.0,285.0,4.0,2.0,7.0,1.0,95.0,30.0,0
3.0,0.0,0.0,3.0,171.0,4.0,3.0,8.0,3.0,57.0,9.0,0
16.0,1.0,0.3333333333333333,1.0,152.0,4.0,3.0,7.0,2.0,50.666666666666664,9.0,0
6.0,0.0,0.0,8.0,149.0,4.0,4.0,8.0,1.0,49.666666666666664,9.0,0
22.0,0.0,0.0,1.0,250.0,4.0,3.0,8.0,3.0,83.33333333333333,36.0,0
11.0,1.0,0.125,8.0,185.0,3.0,5.0,6.0,1.0,23.125,13.0,0
4.0,1.0,0.25,3.0,172.0,4.0,3.0,7.0,3.0,43.0,32.0,0
1.0,0.0,0.0,8.0,178.0,4.0,3.0,7.0,3.0,19.77777777777778,7.0,0
16.0,0.0,0.0,1.0,193.0,5.0,2.0,9.0,1.0,64.33333333333333,9.0,0
1.0,1.0,0.3333333333333333,3.0,147.0,5.0,4.0,8.0,3.0,49.0,7.0,1
10.0,0.0,0.0,1.0,192.0,4.0,2.0,7.0,3.0,64.0,7.0,0
10.0,0.0,0.0,3.0,222.0,5.0,2.0,8.0,3.0,74.0,10.0,0
31.0,0.0,0.0,3.0,193.0,4.0,3.0,7.0,1.0,64.33333333333333,7.0,0
14.0,1.0,0.3333333333333333,8.0,147.0,3.0,3.0,6.0,1.0,49.0,17.0,0
1.0,0.0,0.0,3.0,151.0,4.0,2.0,7.0,3.0,37.75,16.0,0
1.0,1.0,0.3333333333333333,1.0,154.0,4.0,3.0,7.0,3.0,51.333333333333336,12.0,1
11.0,0.0,0.0,4.0,160.0,4.0,5.0,8.0,1.0,53.333333333333336,17.0,0
20.0,0.0,0.0,1.0,178.0,4.0,3.0,6.0,1.0,59.333333333333336,14.0,0
5.0,0.0,0.0,3.0,219.0,4.0,4.0,7.0,3.0,24.333333333333332,11.0,1
24.0,0.0,0.0,3.0,230.0,5.0,2.0,9.0,1.0,76.66666666666667,17.0,0
4.0,1.0,0.3333333333333333,1.0,189.0,5.0,3.0,9.0,3.0,63.0,29.0,1
5.0,1.0,0.25,3.0,152.0,5.0,4.0,8.0,1.0,38.0,16.0,0
1.0,0.0,0.0,1.0,152.0,3.0,4.0,6.0,3.0,50.666666666666664,19.0,1
3.0,0.0,0.0,3.0,147.0,4.0,2.0,7.0,1.0,49.0,30.0,0
9.0,0.0,0.0,1.0,190.0,5.0,4.0,9.0,1.0,63.333333333333336,16.0,0
1.0,0.0,0.0,5.0,163.0,4.0,4.0,7.0,1.0,54.333333333333336,7.0,0
2.0,0.0,0.0,8.0,178.0,4.0,2.0,8.0,3.0,59.333333333333336,16.0,0
23.0,0.0,0.0,1.0,170.0,5.0,3.0,8.0,1.0,56.666666666666664,14.0,0
25.0,0.0,0.0,8.0,174.0,4.0,2.0,7.0,3.0,58.0,21.0,0
10.0,0.0,0.0,3.0,150.0,4.0,3.0,8.0,1.0,37.5,9.0,0
1.0,1.0,0.3333333333333333,5.0,178.0,3.0,2.0,7.0,3.0,59.333333333333336,26.0,1
29.0,1.0,0.3333333333333333,3.0,292.0,4.0,2.0,8.0,1.0,97.33333333333333,9.0,0
1.0,1.0,0.3333333333333333,4.0,168.0,4.0,3.0,8.0,3.0,56.0,17.0,0
4.0,0.0,0.0,1.0,150.0,4.0,4.0,8.0,3.0,50.0,9.0,0
1.0,0.0,0.0,5.0,156.0,4.0,5.0,8.0,1.0,52.0,10.0,1
1.0,0.0,0.0,3.0,147.0,4.0,4.0,7.0,1.0,49.0,18.0,0
10.0,0.0,0.0,1.0,201.0,5.0,3.0,9.0,3.0,18.272727272727273,9.0,0
1.0,1.0,0.3333333333333333,1.0,148.0,4.0,2.0,7.0,1.0,49.333333333333336,11.0,1
11.0,0.0,0.0,18.0,155.0,4.0,5.0,8.0,1.0,11.071428571428571,21.0,0
14.0,0.0,0.0,4.0,182.0,4.0,4.0,7.0,3.0,60.666666666666664,9.0,0
16.0,0.0,0.0,3.0,151.0,4.0,5.0,8.0,1.0,50.333333333333336,7.0,0
11.0,1.0,0.3333333333333333,2.0,167.0,4.0,4.0,7.0,1.0,55.666666666666664,17.0,0
17.0,0.0,0.0,10.0,268.0,5.0,4.0,8.0,1.0,53.6,19.0,0
14.0,0.0,0.0,1.0,159.0,5.0,3.0,9.0,1.0,53.0,9.0,0
28.0,0.0,0.0,3.0,319.0,4.0,5.0,7.0,1.0,106.33333333333333,12.0,0
8.0,0.0,0.0,3.0,190.0,4.0,3.0,8.0,3.0,63.333333333333336,11.0,0
5.0,0.0,0.0,13.0,168.0,4.0,5.0,7.0,1.0,33.6,14.0,0
17.0,0.0,0.0,3.0,148.0,4.0,2.0,8.0,1.0,49.333333333333336,28.0,0
17.0,1.0,0.3333333333333333,3.0,170.0,4.0,3.0,8.0,1.0,56.666666666666664,15.0,0
1.0,1.0,0.3333333333333333,4.0,170.0,5.0,2.0,8.0,3.0,56.666666666666664,11.0,0
11.0,1.0,0.08333333333333333,8.0,169.0,4.0,3.0,8.0,1.0,14.083333333333334,32.0,0
5.0,0.0,0.0,3.0,147.0,5.0,5.0,9.0,1.0,29.4,7.0,0
13.0,1.0,0.3333333333333333,7.0,317.0,4.0,3.0,7.0,1.0,105.66666666666667,7.0,0
30.0,0.0,0.0,8.0,257.0,3.0,5.0,6.0,3.0,85.66666666666667,13.0,0
4.0,0.0,0.0,5.0,191.0,4.0,3.0,7.0,3.0,31.833333333333332,19.0,0
15.0,0.0,0.0,8.0,209.0,3.0,5.0,6.0,3.0,69.66666666666667,7.0,0
2.0,0.0,0.0,9.0,171.0,4.0,5.0,8.0,1.0,57.0,24.0,0
1.0,0.0,0.0,3.0,165.0,4.0,5.0,8.0,1.0,55.0,10.0,1
26.0,1.0,0.3333333333333333,5.0,205.0,5.0,3.0,8.0,1.0,68.33333333333333,10.0,0
19.0,0.0,0.0,3.0,152.0,4.0,2.0,8.0,1.0,50.666666666666664,17.0,0
26.0,0.0,0.0,5.0,291.0,4.0,2.0,6.0,1.0,97.0,11.0,0
16.0,0.0,0.0,3.0,171.0,4.0,3.0,8.0,1.0,57.0,36.0,0
4.0,0.0,0.0,3.0,186.0,6.0,2.0,9.0,1.0,62.0,9.0,0
31.0,0.0,0.0,11.0,321.0,4.0,5.0,7.0,1.0,24.692307692307693,14.0,0
20.0,0.0,0.0,9.0,173.0,4.0,3.0,7.0,1.0,57.666666666666664,25.0,0
16.0,0.0,0.0,5.0,170.0,5.0,2.0,8.0,1.0,56.666666666666664,35.0,0
1.0,1.0,0.3333333333333333,5.0,157.0,4.0,4.0,8.0,3.0,52.333333333333336,7.0,1
1.0,0.0,0.0,1.0,149.0,6.0,3.0,9.0,3.0,49.666666666666664,13.0,1
12.0,1.0,0.3333333333333333,1.0,142.0,4.0,2.0,7.0,1.0,47.333333333333336,9.0,0
14.0,0.0,0.0,13.0,305.0,4.0,3.0,8.0,3.0,101.66666666666667,9.0,0
1.0,0.0,0.0,3.0,154.0,4.0,2.0,7.0,1.0,51.333333333333336,30.0,0
4.0,0.0,0.0,5.0,146.0,4.0,2.0,7.0,1.0,48.666666666666664,10.0,0
3.0,0.0,0.0,8.0,244.0,5.0,3.0,9.0,1.0,81.33333333333333,10.0,0
1.0,0.0,0.0,2.0,150.0,5.0,4.0,9.0,1.0,50.0,32.0,1
1.0,0.0,0.0,1.0,151.0,5.0,2.0,8.0,2.0,50.333333333333336,9.0,1
4.0,0.0,0.0,9.0,209.0,4.0,5.0,8.0,3.0,23.22222222222222,29.0,0
31.0,0.0,0.0,1.0,266.0,5.0,2.0,8.0,3.0,88.66666666666667,36.0,0
24.0,0.0,0.0,8.0,295.0,5.0,3.0,8.0,1.0,17.352941176470587,36.0,0
4.0,0.0,0.0,8.0,151.0,4.0,2.0,7.0,1.0,18.875,9.0,0
31.0,0.0,0.0,3.0,228.0,5.0,5.0,9.0,3.0,15.2,35.0,0
21.0,0.0,0.0,5.0,176.0,4.0,2.0,8.0,1.0,58.666666666666664,9.0,0
20.0,0.0,0.0,2.0,304.0,4.0,3.0,7.0,1.0,101.33333333333333,9.0,0
9.0,0.0,0.0,4.0,167.0,6.0,3.0,9.0,1.0,27.833333333333332,29.0,0
28.0,0.0,0.0,1.0,163.0,4.0,3.0,7.0,1.0,54.333333333333336,15.0,0
8.0,0.0,0.0,8.0,153.0,5.0,3.0,9.0,1.0,21.857142857142858,9.0,0
20.0,1.0,0.3333333333333333,3.0,216.0,5.0,2.0,9.0,3.0,72.0,17.0,0
5.0,0.0,0.0,9.0,231.0,4.0,4.0,7.0,1.0,77.0,16.0,0
1.0,1.0,0.1111111111111111,8.0,261.0,4.0,3.0,7.0,1.0,29.0,22.0,1
1.0,0.0,0.0,4.0,159.0,6.0,2.0,9.0,1.0,53.0,17.0,1
4.0,0.0,0.0,3.0,155.0,4.0,4.0,7.0,3.0,51.666666666666664,14.0,0
9.0,1.0,0.3333333333333333,1.0,201.0,4.0,3.0,8.0,1.0,67.0,23.0,0
1.0,0.0,0.0,3.0,223.0,4.0,3.0,8.0,1.0,74.33333333333333,27.0,1
1.0,1.0,0.3333333333333333,3.0,225.0,4.0,5.0,7.0,2.0,75.0,30.0,1
16.0,0.0,0.0,1.0,146.0,4.0,3.0,8.0,1.0,36.5,12.0,0
10.0,0.0,0.0,3.0,225.0,4.0,2.0,7.0,3.0,20.454545454545453,17.0,0
1.0,0.0,0.0,3.0,164.0,5.0,3.0,8.0,1.0,54.666666666666664,11.0,1
22.0,0.0,0.0,8.0,166.0,4.0,2.0,7.0,3.0,20.75,9.0,0
29.0,0.0,0.0,8.0,293.0,4.0,4.0,7.0,3.0,32.55555555555556,25.0,0
15.0,0.0,0.0,11.0,187.0,4.0,2.0,7.0,3.0,62.333333333333336,17.0,0
9.0,0.0,0.0,10.0,172.0,4.0,3.0,7.0,3.0,21.5,7.0,0
14.0,0.0,0.0,14.0,257.0,4.0,3.0,8.0,1.0,85.66666666666667,13.0,0
13.0,0.0,0.0,8.0,163.0,4.0,3.0,7.0,1.0,54.333333333333336,15.0,0
5.0,1.0,0.3333333333333333,6.0,191.0,4.0,2.0,8.0,3.0,63.666666666666664,9.0,0
16.0,1.0,0.14285714285714285,9.0,199.0,4.0,5.0,7.0,1.0,28.428571428571427,31.0,0
19.0,0.0,0.0,8.0,173.0,4.0,4.0,8.0,3.0,34.6,9.0,0
1.0,1.0,0.3333333333333333,1.0,152.0,4.0,3.0,7.0,2.0,50.666666666666664,24.0,1
3.0,0.0,0.0,3.0,168.0,4.0,2.0,7.0,1.0,56.0,26.0,0
7.0,0.0,0.0,6.0,287.0,3.0,3.0,7.0,1.0,95.66666666666667,7.0,0
1.0,0.0,0.0,2.0,241.0,5.0,2.0,8.0,3.0,80.33333333333333,14.0,0
1.0,1.0,0.3333333333333333,1.0,144.0,4.0,4.0,8.0,3.0,48.0,12.0,1
14.0,0.0,0.0,2.0,234.0,6.0,5.0,9.0,3.0,78.0,35.0,0
15.0,1.0,0.3333333333333333,8.0,193.0,5.0,3.0,9.0,1.0,64.33333333333333,9.0,0
1.0,0.0,0.0,1.0,168.0,4.0,3.0,7.0,3.0,56.0,36.0,0
9.0,0.0,0.0,4.0,174.0,4.0,3.0,8.0,3.0,58.0,7.0,0
8.0,0.0,0.0,8.0,178.0,3.0,2.0,7.0,3.0,25.428571428571427,28.0,0
1.0,1.0,0.3333333333333333,1.0,148.0,6.0,2.0,10.0,1.0,49.333333333333336,31.0,1
11.0,0.0,0.0,3.0,200.0,4.0,2.0,7.0,1.0,66.66666666666667,7.0,0
20.0,0.0,0.0,3.0,230.0,4.0,3.0,7.0,1.0,76.66666666666667,25.0,0
15.0,0.0,0.0,9.0,291.0,4.0,5.0,8.0,3.0,22.384615384615383,9.0,0
11.0,0.0,0.0,3.0,213.0,4.0,4.0,8.0,3.0,23.666666666666668,16.0,0
26.0,1.0,0.125,10.0,181.0,4.0,5.0,8.0,1.0,22.625,13.0,0
1.0,0.0,0.0,3.0,172.0,3.0,3.0,6.0,3.0,57.333333333333336,18.0,1
1.0,0.0,0.0,2.0,149.0,4.0,2.0,7.0,3.0,37.25,31.0,0
12.0,0.0,0.0,3.0,223.0,4.0,3.0,8.0,1.0,74.33333333333333,17.0,0
11.0,0.0,0.0,4.0,189.0,4.0,4.0,8.0,1.0,31.5,7.0,0
23.0,1.0,0.3333333333333333,10.0,320.0,5.0,3.0,8.0,1.0,106.66666666666667,25.0,0
1.0,1.0,0.3333333333333333,5.0,152.0,3.0,2.0,6.0,1.0,50.666666666666664,30.0,0
1.0,0.0,0.0,5.0,188.0,4.0,4.0,8.0,3.0,62.666666666666664,35.0,0
